Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,RV,distancia_pc
6029523618422221696,254.43306674531,-29.95646821591,5.0001,0.6922,-2.874,-1.391,19.397432,,,,,199.9960000799984
3126688641911234304,100.30269494773,1.92766575782,5.0001,0.0421,-0.749,-46.595,14.663193,15.57486,13.683047,1.891812,46.02,199.9960000799984
2017649093057315072,292.84127408607,19.86666251067,5.0001,0.8108,0.186,-7.853,20.135757,21.1027,18.613146,2.489553,,199.9960000799984
2054828082311656960,302.44929485461,32.16091096278,5.0001,0.667,-0.642,-8.762,20.330976,21.478373,18.648771,2.829601,,199.9960000799984
3928301574255788928,190.14397957659,11.21528756217,5.0001,0.202,-78.54,-25.716,18.11325,19.710943,16.855597,2.855347,,199.9960000799984
2986921197685782912,77.74694525364,-13.8910654552,5.0001,0.0348,21.947,-53.819,15.446876,16.70765,14.337257,2.370392,-25.57,199.9960000799984
4309257927809501696,288.39137826533,9.96845619836,5.0001,0.0243,-15.541,-34.012,14.312532,15.214283,13.372756,1.841527,-26.37,199.9960000799984
4558238071007381248,254.39622406855,16.18970191865,5.0001,0.1774,1.14,11.074,18.59392,20.52792,17.275848,3.252071,,199.9960000799984
6029033644276630912,256.8506105847,-29.62170981541,5.0001,0.7799,-1.349,-0.111,19.207495,19.482256,17.84342,1.638836,,199.9960000799984
4044060430556307584,269.39352972753,-31.19462368843,5.0001,0.5215,6.018,-0.409,19.05794,19.258888,17.7725,1.486389,,199.9960000799984
4314134021399127936,287.68216937879,13.34036124733,5.0001,0.8126,-2.656,-3.499,20.244831,21.194532,18.812233,2.382299,,199.9960000799984
158402864939214080,72.19134412242,29.80841672422,5.0001,0.0643,-5.067,-7.12,16.62016,18.272427,15.394732,2.877694,,199.9960000799984
2599366915378484864,336.61012383849,-14.4220768745,5.0001,0.0368,-38.342,-101.175,14.202367,15.00133,13.329716,1.671615,11.56,199.9960000799984
4157642386832684288,275.12290534702,-9.31573544954,5.0001,1.9117,-4.276,-4.673,20.490889,,,,,199.9960000799984
1557480043475683200,194.28256552104,51.21615074824,5.0001,1.762,-12.885,2.397,19.884346,20.674892,18.208134,2.466759,,199.9960000799984
5453717311746627968,165.18783850011,-28.0647981523,5.0001,0.1943,-44.597,17.239,18.671604,20.60305,17.349134,3.253916,,199.9960000799984
4507658719377190784,284.34733905677,15.44604143005,5.0001,0.9443,1.246,-5.963,20.379189,21.079754,19.11951,1.960243,,199.9960000799984
4064959393620695424,273.21648601534,-25.4654266152,5.0001,1.1787,-9.047,-5.5,19.688093,20.48853,18.357994,2.130535,,199.9960000799984
1608557615625103104,217.05213045458,54.61325170992,5.0001,0.0149,17.959,-2.549,14.18393,15.010416,13.284202,1.726214,-6.08,199.9960000799984
6060304927503000832,194.8860123054,-57.85893754116,5.0001,1.075,-9.128,-2.311,20.164219,20.381939,18.790686,1.591253,,199.9960000799984
5253498104089696768,160.17848882429,-62.7008272682,5.0001,1.056,-4.328,-2.568,20.455427,21.531378,19.018742,2.512636,,199.9960000799984
4052792751866968064,275.81620086592,-26.34403863827,5.0001,1.0889,-6.78,-2.118,19.553833,,,,,199.9960000799984
4153706513167567232,275.08620158933,-11.69592821944,5.0001,1.1286,-20.117,-18.097,20.396229,21.672329,19.277052,2.395277,,199.9960000799984
6380192442402766080,356.54421998402,-71.73063599613,5.0001,0.5913,-46.959,-35.208,20.428026,21.28063,18.983929,2.296701,,199.9960000799984
5985857029512006784,236.72295674078,-49.4194081154,5.0001,1.5456,2.852,0.008,20.348627,21.052185,19.082722,1.969463,,199.9960000799984
4174729415966324096,272.80207305159,-3.09875310456,5.0001,2.367,-1.662,-4.762,20.232874,21.224092,19.115143,2.10895,,199.9960000799984
5850026592896831872,218.50638811091,-64.53502131698,5.0001,0.5578,-6.917,-2.15,19.4999,19.494335,17.591118,1.903217,,199.9960000799984
5294947424677208704,120.20550441188,-56.93504729549,5.0001,0.0699,-0.661,28.662,17.366905,18.981758,16.162819,2.818939,,199.9960000799984
3404686138215489152,84.37637800557,23.98649729997,5.0001,0.7547,-5.226,-35.215,19.93671,21.337357,18.568905,2.768452,,199.9960000799984
5829600896623561088,244.91209294894,-61.67154799873,5.0001,0.7095,-3.017,-1.35,20.185892,20.659342,19.020203,1.639139,,199.9960000799984
2707483719098783488,337.05990097357,5.03312721255,5.0001,0.0231,-58.341,-32.002,12.678218,13.136722,12.055555,1.081166,0.96,199.9960000799984
4123187231433894784,265.10963762676,-18.73648911724,5.0001,2.25,0.872,-1.824,20.211552,,,,,199.9960000799984
1393283817410594560,226.23440829439,42.83981891088,5.0001,0.4636,-29.739,4.47,20.30351,21.123426,18.925467,2.19796,,199.9960000799984
4108812693195298304,256.76924588697,-26.84788432723,5.0001,1.0834,-0.281,-4.927,20.246666,20.331703,18.950886,1.380817,,199.9960000799984
2064108677698348544,307.79408225978,38.84891061573,5.0001,0.2774,-44.06,-41.015,19.355509,21.24055,18.028471,3.212078,,199.9960000799984
2104108945078954112,284.61680377611,41.88770164057,5.0001,1.0047,4.487,-2.65,19.421087,20.71194,17.942688,2.769253,,199.9960000799984
4619311719978311168,47.96286298551,-81.46392641244,5.0001,0.0413,-2.06,11.838,16.73666,18.101803,15.586699,2.515104,,199.9960000799984
1552670058061244416,201.52354315625,47.25668561531,5.0001,0.01,-34.658,16.247,12.450016,12.876086,11.83867,1.037416,9.53,199.9960000799984
5356422665999340416,150.84252678829,-53.54229446252,5.0001,0.0444,-32.357,23.965,16.405098,17.885654,15.174729,2.710925,,199.9960000799984
6404424338650656640,334.79372014945,-65.30662835106,5.0001,0.0532,43.394,-24.283,16.628006,18.037373,15.471743,2.56563,,199.9960000799984
5980096722540294784,257.2448097856,-32.48414512962,5.0001,0.4504,-4.784,-4.014,19.513836,,,,,199.9960000799984
4068801916023643776,266.300454337,-23.35842704452,5.0001,0.8459,-2.493,4.702,18.20559,19.066061,17.0108,2.055262,,199.9960000799984
4108126464812088064,260.79739364872,-26.70068083342,5.0001,1.6383,-5.083,-6.573,19.942211,20.60252,18.083004,2.519516,,199.9960000799984
4090646944375610496,274.84809490674,-21.8129024378,5.0001,0.6902,3.155,8.924,18.842411,19.340118,17.433964,1.906155,,199.9960000799984
5869486196362226688,201.43709160123,-60.62702737454,5.0001,0.6807,9.476,-1.812,20.406336,21.820997,19.173847,2.64715,,199.9960000799984
1998802428652425728,353.4833693042,57.37059101547,5.0001,1.0102,-5.615,4.97,19.459295,20.097,18.208164,1.888836,,199.9960000799984
2316886817535954560,5.17303789475,-31.25465934752,5.0001,0.5473,-12.115,-21.91,15.616896,16.035624,14.322114,1.71351,,199.9960000799984
33379287529605760,42.7059927233,15.44001901349,5.0001,0.0846,14.549,-6.663,16.864979,18.328918,15.67785,2.651069,,199.9960000799984
4155329701560282112,280.79339541992,-9.62038032973,5.0001,1.425,6.254,13.693,20.4439,21.20588,19.03345,2.17243,,199.9960000799984
5898524229670576512,219.41444570856,-50.70701470969,5.0001,0.5115,-9.019,-2.796,19.466156,19.99005,18.578428,1.411621,,199.9960000799984
362095365443277056,11.4879208493,33.91159903175,5.0001,0.0803,47.102,-35.423,16.750612,18.365337,15.508304,2.857034,,199.9960000799984
4043381237457262848,269.2687345715,-32.30627724944,5.0001,0.9112,-2.114,-6.255,18.882324,,,,,199.9960000799984
3112882040038535296,105.22083138207,0.04708732345,5.0001,1.4243,0.169,-2.146,20.488054,21.118332,19.786905,1.331427,,199.9960000799984
1038346934089985664,140.22205150223,59.27341740084,5.0001,0.026,-72.813,-45.907,15.324715,16.40695,14.292455,2.114495,17.18,199.9960000799984
5843799302592188672,194.92894084473,-70.84589515035,5.0001,0.893,-7.461,-6.231,18.883474,,,,,199.9960000799984
6354166727296116224,349.41240640862,-77.24036346154,5.0001,0.0289,-12.904,17.372,15.61179,16.934046,14.462464,2.471582,-8.1,199.9960000799984
4116732307911527296,264.31309005031,-23.02380034303,5.0001,1.3681,-4.478,-4.106,19.7911,20.839203,18.567104,2.272098,,199.9960000799984
4120133509795084288,266.13930791348,-18.88530387056,5.0001,1.4769,-8.73,0.158,20.292675,20.916641,19.204727,1.711914,,199.9960000799984
4128287831517458432,258.05010820972,-19.4927820265,5.0001,1.1916,-9.612,-2.796,19.682627,20.372774,18.449078,1.923696,,199.9960000799984
4286974877263196928,281.19339089961,7.94988347047,5.0001,0.2693,-18.485,-53.453,18.86336,20.621912,17.48153,3.140383,,199.9960000799984
5988210877782032512,238.65497861304,-45.5708980291,5.0001,0.0967,-12.105,-22.61,17.391241,19.152899,16.136269,3.01663,,199.9960000799984
2203042211076009728,331.22772293237,60.34946796717,5.0001,0.0801,-70.52,-15.4,17.631378,19.379457,16.371826,3.007631,,199.9960000799984
5978084513166900096,256.03641291466,-34.63874234722,5.0001,2.3709,-6.105,-4.286,20.379662,,,,,199.9960000799984
4120670449325251584,267.35248209374,-17.76130857182,5.0001,0.722,4.73,-0.203,20.053667,,,,,199.9960000799984
503024748641631488,82.89432526428,75.1155429353,5.0001,0.1749,13.057,-106.544,18.902334,20.72817,17.611906,3.116264,,199.9960000799984
6106533618980471552,219.81302706022,-37.28216637757,5.0001,0.3132,-45.303,-13.209,19.185495,20.96289,17.870932,3.091959,,199.9960000799984
6029739363271406464,254.35232435632,-29.1304453481,5.0001,0.8532,-3.126,-6.64,20.297838,20.079538,19.112259,0.967279,,199.9960000799984
106403004395092480,35.122272113,26.14083913544,5.0001,0.1526,55.945,-36.402,17.888435,19.623447,16.63798,2.985468,,199.9960000799984
3793667612383707904,172.48755929993,-1.87492346081,5.0001,0.2906,22.981,-6.875,19.272161,19.378222,19.065964,0.312258,,199.9960000799984
5109745892251008128,58.1935172682,-15.32573629118,5.0001,0.0249,-41.575,-21.835,14.964329,16.00942,13.9486,2.060821,-17.74,199.9960000799984
4045654928500431744,273.62518623058,-33.10085746643,5.0001,0.9049,-2.064,-3.385,20.181595,,,,,199.9960000799984
5854001121243868288,212.31044933489,-63.01636139979,5.0001,0.7788,-8.553,1.705,15.636949,16.177565,14.537333,1.640232,,199.9960000799984
5847880380533968512,212.71905044385,-67.13050663166,5.0001,0.7557,0.925,6.211,19.680809,20.145859,18.384295,1.761564,,199.9960000799984
5300085197700804224,137.95699816435,-59.5649373216,5.0001,0.3007,-20.292,52.113,19.079811,20.792603,17.595343,3.19726,,199.9960000799984
5830437796789419776,248.0089817655,-61.14109194747,5.0001,0.7342,2.043,6.153,19.879162,20.230837,19.05376,1.177076,,199.9960000799984
4043984186215921408,269.30481693216,-31.51953525157,5.0001,0.998,-20.267,-11.626,19.755701,20.540894,18.409931,2.130962,,199.9960000799984
6633526243634906240,283.32982032536,-59.44901108104,5.0001,0.7706,19.416,-33.236,20.368935,21.677465,19.039381,2.638084,,199.9960000799984
5959533857856230016,261.1989332631,-42.42434292812,5.0001,0.9263,1.86,3.917,18.75638,19.422108,17.504276,1.917831,,199.9960000799984
6025948075369233664,252.92005563372,-34.44147107516,5.0001,0.6828,-4.292,-3.564,19.924152,20.782837,18.95535,1.827486,,199.9960000799984
919981380624314752,116.90499750458,38.34624967287,5.0001,0.1319,-65.679,-14.054,17.72101,19.23683,16.52729,2.709539,,199.9960000799984
4061701609229360640,264.19384760397,-27.07858724553,5.0001,0.6589,-4.429,-4.953,18.171476,19.47305,16.481152,2.991898,,199.9960000799984
5556786979138105600,98.5031952423,-44.24858211486,5.0001,0.2449,-7.679,-90.144,19.287243,20.933582,18.019989,2.913593,,199.9960000799984
4160251042563167872,274.73108537407,-7.75080835052,5.0001,0.8373,0.198,-2.189,19.858065,20.683304,18.189625,2.493679,,199.9960000799984
2304735770941177984,297.26057229431,85.92453031051,5.0001,0.0642,-2.029,65.593,17.412022,19.019777,16.189837,2.829941,,199.9960000799984
5799874500252331008,219.93779348924,-69.43623673534,5.0001,0.022,-22.331,-14.821,14.903862,16.026531,13.853158,2.173373,,199.9960000799984
4119690578316926208,265.53885464869,-20.43993697391,5.0001,1.4745,2.302,-7.248,20.498266,20.895466,19.964064,0.931402,,199.9960000799984
4288274091980468736,293.32528580412,1.92870792917,5.0001,0.5141,-1.954,0.409,19.418941,20.432716,17.869587,2.563129,,199.9960000799984
1304353152291675392,247.48998740088,27.15446239047,5.0001,0.3084,-7.072,-9.61,19.667688,21.207123,18.251478,2.955645,,199.9960000799984
3408445540271035520,74.25281277913,19.63370686185,5.0001,0.0414,-7.881,-0.457,15.091752,16.198833,14.040557,2.158277,-35.97,199.9960000799984
5976664592617062144,255.26639645588,-37.08211627913,5.0001,1.2697,-8.844,1.625,19.987608,21.013971,18.341095,2.672876,,199.9960000799984
5960100351164960512,262.27383670696,-40.67112764257,5.0001,1.2301,-6.135,-0.582,20.334146,21.18155,19.54406,1.637489,,199.9960000799984
5991636406261865856,243.12305351829,-43.86929909509,5.0001,1.2095,-5.454,-3.043,20.461466,,,,,199.9960000799984
3926024932349422976,178.90131659145,16.03130301172,5.0001,0.105,-64.366,6.835,17.402336,18.802307,16.257477,2.54483,,199.9960000799984
4099481245387346816,279.67401592582,-17.67512866731,5.0001,0.6693,-3.951,-5.703,19.582531,,,,,199.9960000799984
201102703949606912,77.05902769409,41.4705813074,5.0001,0.3891,-26.602,-14.635,19.539944,21.220003,18.22043,2.999573,,199.9960000799984
6181216125226713856,199.44106728543,-32.35654252577,5.0001,0.661,-64.635,1.023,20.292065,20.429522,19.709732,0.719789,,199.9960000799984
284139849300533248,74.15904712679,59.44431258126,5.0001,0.1899,32.191,-16.399,18.798267,18.879082,18.694492,0.184589,,199.9960000799984
5934026085844823808,245.90161072458,-51.83677093591,5.0001,0.8415,-3.351,-1.561,20.140432,21.231945,18.780167,2.451778,,199.9960000799984
4043285961973570944,269.72369196552,-32.97773537103,5.0001,1.1376,0.335,-2.515,20.221985,21.026516,19.17192,1.854595,,199.9960000799984
2024528393705935488,293.00415823627,25.58301920694,5.0001,1.4373,1.573,19.337,20.154446,21.598986,18.689207,2.909779,,199.9960000799984
4036710435776990976,267.56680472067,-38.78442405014,5.0001,1.5511,-0.272,-2.745,20.353256,20.484602,19.530836,0.953766,,199.9960000799984
4117802682508787584,261.93539141014,-21.72752392033,5.0001,1.2501,-1.635,-0.54,20.469152,,,,,199.9960000799984
6681160484668161024,309.00715611214,-41.38107210019,5.0001,0.0966,10.588,-13.952,17.282814,18.847406,16.074883,2.772524,,199.9960000799984
4068532192108067328,266.57506362243,-23.98196424668,5.0001,1.673,4.545,-3.764,20.051613,20.957977,18.560503,2.397474,,199.9960000799984
68965256241020416,51.42661859952,24.14982353396,5.0001,0.0442,18.9,-26.428,14.972004,16.190357,13.881837,2.30852,23.9,199.9960000799984
5979470584959933184,259.11280264895,-32.71094745075,5.0001,1.2835,-2.112,-1.988,20.280146,,,,,199.9960000799984
5388601797906846592,168.11870658969,-44.30500985225,5.0001,0.0654,12.529,-34.396,17.127129,18.685766,15.920308,2.765458,,199.9960000799984
5961581599559795328,265.74329132993,-37.91368011996,5.0001,0.7423,-1.097,-0.482,19.749218,20.239567,18.43058,1.808987,,199.9960000799984
1824256542590761984,294.81472383918,18.01240310269,5.0001,1.1239,-0.782,-11.61,20.390623,21.258108,19.168615,2.089493,,199.9960000799984
6318650611933128576,227.47542910571,-11.27239593361,5.0001,0.2385,20.553,-13.638,17.297058,18.601877,15.888229,2.713648,,199.9960000799984
4036528947637560832,269.65485225614,-38.91601856394,5.0001,0.254,-32.064,-7.355,19.109018,21.38736,17.89148,3.49588,,199.9960000799984
2316167599492457984,5.48555835449,-32.75326487121,5.0001,0.3541,67.255,48.576,19.807455,21.089941,18.481491,2.60845,,199.9960000799984
2293270952743600384,281.41414934365,78.3361210964,5.0001,0.0289,-11.982,-35.336,15.903575,17.04358,14.841808,2.201771,,199.9960000799984
4160046537720873728,276.05337675229,-6.91945789225,5.0001,0.1374,-0.778,10.962,17.887514,19.702156,16.602577,3.099579,,199.9960000799984
4043632578862712960,268.25694495355,-31.84699746786,5.0001,0.1546,-15.394,-76.552,17.454573,18.719522,16.103216,2.616306,,199.9960000799984
4092520786986747520,279.93053451969,-19.08564712521,5.0001,0.6557,-6.343,-2.425,19.369358,19.675104,18.202072,1.473032,,199.9960000799984
2948892522157707520,103.29472260095,-14.83181737708,5.0001,0.126,54.169,27.321,18.107977,19.767082,16.873459,2.893623,,199.9960000799984
4421423811939093888,229.32149528904,1.51021003624,5.0002,0.3604,-17.632,-26.252,19.532877,19.601536,19.355984,0.245552,,199.99200031998717
4059313886662929024,259.88546842724,-29.66492260042,5.0002,0.7209,-3.565,-1.366,19.470533,21.014261,18.801315,2.212946,,199.99200031998717
5958077108046757248,265.94935468716,-40.10573828308,5.0002,0.849,-6.766,3.172,19.107485,19.086025,17.583645,1.50238,,199.99200031998717
2055343405362581760,303.99827413809,33.22327549531,5.0002,1.0187,-7.832,-5.802,20.364725,21.321043,18.742966,2.578077,,199.99200031998717
4301307153080539264,294.0746683463,8.25487699885,5.0002,1.4305,-3.086,-12.403,20.4911,21.165913,19.006351,2.159561,,199.99200031998717
351411136079285376,33.31602394227,43.08174358545,5.0002,0.0182,26.592,-13.411,12.451231,12.876183,11.864121,1.012063,1.08,199.99200031998717
6363801988210724352,276.79791905848,-79.98363755101,5.0002,0.6067,-3.691,1.682,19.967922,20.301832,18.80472,1.497112,,199.99200031998717
5971014172314542592,250.73336959677,-38.64648729662,5.0002,0.8843,-10.407,0.861,19.464426,19.613558,18.078087,1.535471,,199.99200031998717
1424826748722361984,245.7910811565,51.31836830633,5.0002,0.0478,-30.325,18.084,16.708857,18.095724,15.557631,2.538094,,199.99200031998717
6747653587798441088,296.77278353666,-32.98260861945,5.0002,0.4964,-15.45,-7.242,19.8029,21.086874,18.466223,2.620651,,199.99200031998717
6912922314443866112,318.27677906086,-3.16091918388,5.0002,0.4608,-21.379,-12.601,18.183928,19.370115,16.846985,2.52313,,199.99200031998717
4120105403429021184,265.96579905179,-19.14078464648,5.0002,2.8949,-6.054,-1.566,20.406067,,,,,199.99200031998717
6733054100606936320,279.01986167198,-37.3857055992,5.0002,0.6807,-0.634,-2.213,18.00332,18.260582,17.198544,1.062038,,199.99200031998717
5847312139150296960,208.47166220638,-68.64801074592,5.0002,1.4897,-19.667,1.344,19.94975,20.002205,18.485102,1.517103,,199.99200031998717
5955285314906973696,264.52818751088,-44.62337533818,5.0002,1.2501,-5.454,7.999,19.595913,20.050411,18.450045,1.600367,,199.99200031998717
4311868129750265856,284.12747473957,10.80731113163,5.0002,0.5268,5.259,0.182,19.974543,20.970078,18.596306,2.373772,,199.99200031998717
4052661733988972288,274.13211944511,-26.30600518761,5.0002,0.7737,-10.22,-8.606,19.69198,,,,,199.99200031998717
4036172534095798016,270.27398932665,-38.45932246767,5.0002,1.1267,-0.346,5.676,19.787874,20.169302,18.952343,1.216959,,199.99200031998717
4042046090889739392,270.44380609743,-34.75493594162,5.0002,1.0063,4.652,4.434,19.004534,,,,,199.99200031998717
4058961974162617216,259.54693076911,-30.71109818817,5.0002,0.7406,-6.496,-6.644,19.90029,20.77433,18.563894,2.210436,,199.99200031998717
257121721871611520,66.35114835959,47.1750867285,5.0002,0.3773,10.423,-80.344,19.535818,21.460545,18.206642,3.253902,,199.99200031998717
4051421935697874432,275.92562537078,-28.29551443961,5.0002,1.0003,-1.186,-6.988,19.937569,,,,,199.99200031998717
2986033788722643200,76.57010403179,-16.11739231596,5.0002,0.0634,4.089,14.814,16.797207,18.728518,15.489146,3.239371,,199.99200031998717
4148370480172769408,267.23711992765,-14.67547239905,5.0002,1.0094,-9.193,-7.091,20.311419,21.166906,19.393452,1.773455,,199.99200031998717
4118645797499604736,266.89073374123,-21.16890519534,5.0002,1.6642,0.34,3.36,19.95246,20.444778,18.62174,1.823038,,199.99200031998717
4827988375410916224,59.14394844157,-53.12500960656,5.0002,0.0738,70.876,37.715,17.473534,19.10764,16.245234,2.862406,,199.99200031998717
4573144120082156544,255.12763938882,25.58493264768,5.0002,0.0215,-17.546,-115.468,15.030494,15.997956,14.054082,1.943874,-31.39,199.99200031998717
4121630769711186816,263.60660498522,-19.05746402223,5.0002,1.2451,-3.524,-3.791,19.910294,20.080667,18.385841,1.694826,,199.99200031998717
4118891027230180992,266.74231290158,-20.5678479722,5.0002,1.1797,-9.59,-6.373,20.372034,21.096766,19.256811,1.839954,,199.99200031998717
5834327662761011968,237.97473353016,-58.21135575221,5.0002,0.9149,1.595,-2.303,19.25344,19.770473,18.028875,1.741598,,199.99200031998717
